time,insertion_speed,insertion,rotation_deg,tip_x,tip_y,tip_z,tip_qx,tip_qy,tip_qz,tip_qw,tip_wall_force_x,tip_wall_force_y,tip_wall_force_z,tip_wall_force_modulus,tip_target_distance
5.778,0.00958199357,0.0115290289,0,-0.0496158147,0.130033846,0.00178058987,0.129187781,0.229400598,-0.553528756,0.790121382,-0,-0,-0,0,0.219938758
5.784,0.00958199357,0.0115865209,0,-0.0495782967,0.129928642,0.00173675484,0.132253335,0.233775759,-0.552804325,0.78883796,-0,-0,-0,0,0.219827594
5.79,0.00969131833,0.0116446688,0,-0.0495417873,0.129826209,0.00169368873,0.135263918,0.238071117,-0.552075393,0.787552269,-0,-0,-0,0,0.219719369
5.796,0.00969131833,0.0117028167,0,-0.0495062173,0.12972634,0.00165122385,0.138221558,0.242289631,-0.551342333,0.786264693,-0,-0,-0,0,0.219613867
5.802,0.00969131833,0.0117609646,0,-0.0494715329,0.129628877,0.00160924657,0.141127787,0.246433552,-0.550605589,0.784975756,-0,-0,-0,0,0.21951092
5.808,0.00974598071,0.0118194405,0,-0.0494376844,0.129533675,0.00156765764,0.143984095,0.250505064,-0.549865572,0.783685936,-0,-0,-0,0,0.219410375
5.814,0.00974598071,0.0118779164,0,-0.049404624,0.129440596,0.00152636481,0.146792146,0.254506596,-0.549122603,0.782395569,-0,-0,-0,0,0.219312086
5.82,0.00974598071,0.0119363923,0,-0.0493723129,0.129349526,0.00148530272,0.149553337,0.258440195,-0.548377029,0.78110505,-0,-0,-0,0,0.219215934
5.826,0.00974598071,0.0119948682,0,-0.0493407149,0.129260364,0.0014444137,0.152269025,0.262307847,-0.547629173,0.779814739,-0,-0,-0,0,0.21912181
5.832,0.00985530547,0.012054,0,-0.0493097971,0.129173014,0.00140364905,0.154940528,0.26611148,-0.546879328,0.77852496,-0,-0,-0,0,0.219029616
5.838,0.00985530547,0.0121131318,0,-0.0492795229,0.129087372,0.00136294775,0.157569555,0.269853577,-0.546127643,0.777235794,-0,-0,-0,0,0.218939239
5.844,0.00985530547,0.0121722637,0,-0.0493876182,0.129419949,0.00169856336,0.159703773,0.272890596,-0.545507353,0.776174694,-0,-0,-0,0,0.219288564
5.85,0.00990996785,0.0122317235,0,-0.0493625878,0.129350443,0.00167416163,0.161812272,0.275890331,-0.544885635,0.775113513,-0,-0,-0,0,0.219215091
5.856,0.00990996785,0.0122911833,0,-0.0493379423,0.129281905,0.00164941874,0.163895993,0.278854142,-0.544262501,0.774052195,-0,-0,-0,0,0.21914265
5.862,0.00990996785,0.0123506431,0,-0.0493136719,0.129214309,0.00162433161,0.165955633,0.281783042,-0.543638018,0.772990783,-0,-0,-0,0,0.219071214
5.868,0.00990996785,0.0124101029,0,-0.0492897633,0.129147618,0.00159889036,0.167991868,0.284678012,-0.543012246,0.771929312,-0,-0,-0,0,0.219000744
5.874,0.00990996785,0.0124695627,0,-0.0492662036,0.129081797,0.0015730869,0.170005353,0.287540004,-0.542385238,0.770867809,-0,-0,-0,0,0.218931203
5.88,0.00990996785,0.0125290225,0,-0.0492429809,0.129016814,0.00154691469,0.171996725,0.290369942,-0.541757043,0.769806294,-0,-0,-0,0,0.218862558
5.886,0.00990996785,0.0125884823,0,-0.0492200843,0.128952638,0.00152036859,0.1739666,0.29316872,-0.541127701,0.768744779,-0,-0,-0,0,0.218794776
5.892,0.00990996785,0.0126479421,0,-0.0491975032,0.128889243,0.00149344464,0.175915579,0.295937207,-0.540497249,0.76768327,-0,-0,-0,0,0.218727827
5.898,0.00990996785,0.0127074019,0,-0.0491752278,0.1288266,0.00146613991,0.17784424,0.298676245,-0.539865718,0.766621767,-0,-0,-0,0,0.218661685
5.904,0.00990996785,0.0127668617,0,-0.049153249,0.128764687,0.00143845239,0.179753148,0.30138665,-0.539233134,0.765560266,-0,-0,-0,0,0.218596324
5.91,0.00996463023,0.0128266495,0,-0.049282051,0.129157125,0.00181102806,0.181194913,0.303433387,-0.538750379,0.764751341,-0,-0,-0,0,0.219008909
5.916,0.0101260229,0.0128874057,0,-0.0492642318,0.129107932,0.00179570518,0.182632177,0.305473406,-0.538264856,0.763938762,-0,-0,-0,0,0.218956883
5.922,0.0101260229,0.0129481618,0,-0.0492465027,0.129058889,0.00177975568,0.184065659,0.307507728,-0.537776347,0.76312216,-0,-0,-0,0,0.218905023
5.928,0.0101260229,0.0130089179,0,-0.0492288971,0.12901009,0.00176323173,0.185495428,0.309536453,-0.537284853,0.762301527,-0,-0,-0,0,0.218853429
5.934,0.0101260229,0.0130696741,0,-0.0492114116,0.128961529,0.00174613651,0.186921551,0.311559677,-0.536790369,0.761476855,-0,-0,-0,0,0.218802092
5.94,0.0101260229,0.0131304302,0,-0.0491940432,0.128913197,0.0017284736,0.188344091,0.313577493,-0.536292896,0.760648138,-0,-0,-0,0,0.218751004
5.946,0.0101260229,0.0131911863,0,-0.0491767892,0.128865087,0.0017102469,0.189763111,0.31558999,-0.53579243,0.759815367,-0,-0,-0,0,0.21870016
5.952,0.0101260229,0.0132519425,0,-0.0491596469,0.128817193,0.00169146062,0.191178671,0.317597255,-0.535288971,0.758978535,-0,-0,-0,0,0.218649551
5.958,0.0101260229,0.0133126986,0,-0.049142614,0.12876951,0.00167211925,0.19259083,0.319599371,-0.534782516,0.758137636,-0,-0,-0,0,0.218599172
5.964,0.0102373159,0.0133741225,0,-0.0491256881,0.128722032,0.00165222751,0.193999642,0.321596421,-0.534273063,0.757292661,-0,-0,-0,0,0.218549017
5.97,0.0102373159,0.0134355464,0,-0.0491088401,0.128674677,0.00163175022,0.195405592,0.32358909,-0.533760453,0.756443345,-0,-0,-0,0,0.218499
5.976,0.0102373159,0.0134969703,0,-0.0490920922,0.128627509,0.00161072214,0.196808719,0.325577434,-0.533244686,0.755589682,-0,-0,-0,0,0.218449189
5.982,0.0102373159,0.0135583942,0,-0.0492523222,0.129105803,0.0020038928,0.197766001,0.326933795,-0.532890398,0.755003793,-0,-0,-0,0,0.218952933
5.988,0.0102373159,0.0136198181,0,-0.0492384776,0.129067645,0.00199243031,0.19873416,0.328305414,-0.532530094,0.75440837,-0,-0,-0,0,0.218912564
5.994,0.0102373159,0.013681242,0,-0.0492246347,0.129029406,0.00198035933,0.199712834,0.329691773,-0.532163838,0.753803534,-0,-0,-0,0,0.218872115
6,0.0102373159,0.0137426659,0,-0.0492107939,0.128991087,0.00196768371,0.200701672,0.331092369,-0.531791694,0.753189403,-0,-0,-0,0,0.218831587
6.006,0.0102373159,0.0138040898,0,-0.0491969553,0.12895269,0.00195440752,0.201700332,0.332506713,-0.531413721,0.752566089,-0,-0,-0,0,0.218790981
6.012,0.0102373159,0.0138655137,0,-0.0491831192,0.128914215,0.00194053509,0.202708482,0.333934329,-0.531029978,0.751933705,-0,-0,-0,0,0.218750298
6.018,0.0102373159,0.0139269376,0,-0.0491692859,0.128875664,0.00192607094,0.2037258,0.335374756,-0.530640523,0.751292357,-0,-0,-0,0,0.218709541
6.024,0.0102373159,0.0139883615,0,-0.0491554561,0.12883704,0.00191101975,0.204751972,0.336827544,-0.530245412,0.750642151,-0,-0,-0,0,0.218668711
6.03,0.0102373159,0.0140497854,0,-0.0491416301,0.128798344,0.00189538641,0.205786692,0.338292257,-0.529844698,0.749983188,-0,-0,-0,0,0.218627811
6.036,0.0102929624,0.0141115431,0,-0.0491278087,0.128759579,0.00187917592,0.206829666,0.339768472,-0.529438435,0.749315567,-0,-0,-0,0,0.218586844
6.042,0.0102929624,0.0141733009,0,-0.0491139707,0.128720685,0.00186236651,0.207880817,0.341256076,-0.52902659,0.748639248,-0,-0,-0,0,0.218545747
6.048,0.0104042553,0.0142357264,0,-0.0493112141,0.129298069,0.00226539917,0.208500221,0.342132578,-0.528782777,0.748239088,-0,-0,-0,0,0.219154935
6.054,0.0104042553,0.014298152,0,-0.0492989752,0.129264392,0.00225565812,0.20914102,0.343039289,-0.528529659,0.747823829,-0,-0,-0,0,0.219119293
6.06,0.0104042553,0.0143605775,0,-0.0492866958,0.12923053,0.002245366,0.209802553,0.343975264,-0.528267409,0.747393772,-0,-0,-0,0,0.219083458
6.066,0.0104042553,0.014423003,0,-0.0492743762,0.129196485,0.00223452327,0.210484174,0.344939583,-0.527996192,0.746949207,-0,-0,-0,0,0.219047433
6.072,0.0104599018,0.0144857624,0,-0.0492620169,0.129162257,0.00222313079,0.211185256,0.345931353,-0.527716168,0.74649041,-0,-0,-0,0,0.21901122
6.078,0.0104599018,0.0145485219,0,-0.0492495849,0.129127755,0.00221115265,0.211905402,0.346950003,-0.527427405,0.746017512,-0,-0,-0,0,0.218974719
6.084,0.0104599018,0.0146112813,0,-0.0492371139,0.129093073,0.00219862443,0.212644011,0.347994681,-0.527130051,0.745530774,-0,-0,-0,0,0.218938032
6.09,0.0104599018,0.0146740407,0,-0.0492246047,0.129058213,0.00218554784,0.213400503,0.349064554,-0.526824251,0.745030449,-0,-0,-0,0,0.218901161
6.096,0.0104599018,0.0147368001,0,-0.0492120583,0.129023177,0.00217192486,0.214174311,0.350158816,-0.526510143,0.744516781,-0,-0,-0,0,0.218864109
6.102,0.0105155483,0.0147998934,0,-0.0491994757,0.128987969,0.00215775775,0.214964885,0.351276681,-0.526187861,0.743990004,-0,-0,-0,0,0.218826879
6.108,0.0105155483,0.0148629867,0,-0.049186826,0.128952504,0.00214301451,0.215771901,0.352417685,-0.525857446,0.743450206,-0,-0,-0,0,0.21878938
6.114,0.0105155483,0.01492608,0,-0.0494226153,0.12963176,0.00254694483,0.216157761,0.352963196,-0.525698953,0.743191372,-0,-0,-0,0,0.219507089
6.12,0.0106268412,0.014989841,0,-0.049410397,0.12959815,0.00253729643,0.216572179,0.353549052,-0.525528361,0.742912849,-0,-0,-0,0,0.219471504
6.126,0.0106268412,0.0150536021,0,-0.0493980541,0.129564136,0.00252711105,0.217014713,0.354174623,-0.525345773,0.742614819,-0,-0,-0,0,0.219435494
6.132,0.0106268412,0.0151173631,0,-0.0493856804,0.129529977,0.00251647653,0.217484511,0.354838699,-0.525151458,0.742297737,-0,-0,-0,0,0.219399334
6.138,0.0106824877,0.015181458,0,-0.0493732751,0.129495671,0.0025053889,0.217980745,0.355540101,-0.524945675,0.741962041,-0,-0,-0,0,0.21936302
6.144,0.0106824877,0.015245553,0,-0.0493607919,0.129461089,0.00249379945,0.218502819,0.35627798,-0.524728582,0.741608006,-0,-0,-0,0,0.219326417
6.15,0.0106824877,0.0153096479,0,-0.0493481735,0.129426156,0.00248225628,0.219017397,0.35700522,-0.52451401,0.741258191,-0,-0,-0,0,0.219289443
6.156,0.0107937807,0.0153744106,0,-0.0493353946,0.129390823,0.00247088121,0.219516786,0.357710949,-0.524305204,0.740917884,-0,-0,-0,0,0.219252044
6.162,0.0107937807,0.0154391732,0,-0.0493223667,0.129354845,0.00245959196,0.220001439,0.358395813,-0.524102026,0.740586845,-0,-0,-0,0,0.219213962
6.168,0.0108494272,0.0155042698,0,-0.049309177,0.129318464,0.00244846705,0.220471796,0.359060436,-0.523904336,0.740264842,-0,-0,-0,0,0.219175451
6.174,0.0109607201,0.0155700341,0,-0.049295783,0.12928156,0.00243746541,0.220928284,0.359705424,-0.523712001,0.739951648,-0,-0,-0,0,0.219136386
6.18,0.0109607201,0.0156357985,0,-0.0495687618,0.130057976,0.00283425243,0.2209359,0.359716185,-0.523708788,0.739946417,-0,-0,-0,0,0.219957681
6.186,0.0109607201,0.0157015628,0,-0.049554575,0.13001944,0.00282651587,0.220943295,0.359726633,-0.523705669,0.739941338,-0,-0,-0,0,0.219916852
6.192,0.0110163666,0.015767661,0,-0.049540314,0.129980728,0.00281892907,0.220950474,0.359736776,-0.52370264,0.739936406,-0,-0,-0,0,0.219875837
6.198,0.0110163666,0.0158337592,0,-0.0495259154,0.129941667,0.00281143618,0.220957444,0.359746624,-0.523699699,0.739931618,-0,-0,-0,0,0.219834452
6.204,0.0110720131,0.0159001913,0,-0.0495114354,0.12990241,0.00280408457,0.220964211,0.359756185,-0.523696844,0.73992697,-0,-0,-0,0,0.219792859
6.21,0.0110720131,0.0159666233,0,-0.049496813,0.12986279,0.00279682114,0.22097078,0.359765467,-0.523694072,0.739922457,-0,-0,-0,0,0.219750881
6.216,0.0110720131,0.0160330554,0,-0.0494821029,0.129822957,0.00278969107,0.220977159,0.359774479,-0.52369138,0.739918075,-0,-0,-0,0,0.219708677
6.222,0.0110720131,0.0160994875,0,-0.0494673026,0.129782905,0.00278268961,0.220983351,0.359783228,-0.523688767,0.739913821,-0,-0,-0,0,0.21966624
6.228,0.0110720131,0.0161659196,0,-0.0494524096,0.129742625,0.00277581216,0.220989364,0.359791723,-0.52368623,0.73990969,-0,-0,-0,0,0.219623562
6.234,0.0111833061,0.0162330194,0,-0.0494374219,0.129702112,0.00276905433,0.220995201,0.35979997,-0.523683767,0.73990568,-0,-0,-0,0,0.219580636
6.24,0.0111833061,0.0163001192,0,-0.0497504968,0.130580751,0.00314015643,0.220565323,0.359192585,-0.523864968,0.740200729,-0,-0,-0,0,0.220510979
6.246,0.0111833061,0.0163672191,0,-0.0497340434,0.130536401,0.00313362979,0.220147824,0.35860266,-0.524040554,0.740486708,-0,-0,-0,0,0.220463972
6.252,0.0111833061,0.0164343189,0,-0.0497175989,0.130492103,0.00312730279,0.219742351,0.358029699,-0.524210708,0.740763908,-0,-0,-0,0,0.22041702
6.258,0.0111833061,0.0165014187,0,-0.0497011572,0.13044784,0.00312116679,0.219348562,0.357473222,-0.524375605,0.74103261,-0,-0,-0,0,0.220370104
6.264,0.0112389525,0.0165688525,0,-0.0496847123,0.130403594,0.00311521344,0.218966124,0.356932759,-0.524535416,0.741293085,-0,-0,-0,0,0.220323206
6.27,0.0112389525,0.0166362862,0,-0.049668188,0.130359155,0.00310938385,0.218594714,0.356407857,-0.524690306,0.741545597,-0,-0,-0,0,0.220276105
6.276,0.0112389525,0.0167037199,0,-0.0496516502,0.130314705,0.00310372359,0.218234017,0.355898072,-0.524840433,0.741790399,-0,-0,-0,0,0.22022899
6.282,0.0112389525,0.0167711536,0,-0.0496350938,0.130270229,0.00309822509,0.217883727,0.355402974,-0.52498595,0.742027735,-0,-0,-0,0,0.220181848
6.288,0.0113502455,0.0168392551,0,-0.0496185142,0.130225712,0.00309288105,0.217543547,0.354922146,-0.525127005,0.742257842,-0,-0,-0,0,0.220134663
6.294,0.0113502455,0.0169073566,0,-0.0496017729,0.130180778,0.00308759329,0.217213188,0.354455179,-0.525263741,0.742480949,-0,-0,-0,0,0.220087035
6.3,0.011405892,0.0169757919,0,-0.0499533193,0.131154732,0.0034144117,0.216455399,0.353383965,-0.525576471,0.74299139,-0,-0,-0,0,0.221119038
6.306,0.011405892,0.0170442273,0,-0.0499345484,0.131104236,0.00340767566,0.215719251,0.352343249,-0.525879047,0.743485486,-0,-0,-0,0,0.221065505
6.312,0.011405892,0.0171126626,0,-0.04991586,0.131053994,0.00340119677,0.215004139,0.351332183,-0.526171823,0.743963796,-0,-0,-0,0,0.221012241
6.318,0.011405892,0.017181098,0,-0.0498972461,0.131003983,0.00339496518,0.214309476,0.350349945,-0.526455141,0.74442686,-0,-0,-0,0,0.220959223
6.324,0.011405892,0.0172495333,0,-0.0498786994,0.130954183,0.00338897125,0.213634688,0.349395732,-0.52672933,0.744875195,-0,-0,-0,0,0.220906428
6.33,0.0114615385,0.0173183025,0,-0.0498602127,0.130904574,0.00338320551,0.212979219,0.348468762,-0.526994705,0.745309302,-0,-0,-0,0,0.220853835
6.336,0.0114615385,0.0173870718,0,-0.0498416973,0.130854912,0.00337761042,0.212342526,0.347568276,-0.52725157,0.745729661,-0,-0,-0,0,0.220801188
6.342,0.0114615385,0.017455841,0,-0.0498232295,0.130805407,0.00337222776,0.21172408,0.346693532,-0.527500219,0.746136736,-0,-0,-0,0,0.220748705
6.348,0.0114615385,0.0175246102,0,-0.0498048028,0.130756038,0.00336704861,0.21112337,0.34584381,-0.52774093,0.746530972,-0,-0,-0,0,0.220696368
6.354,0.0114615385,0.0175933795,0,-0.0497864111,0.13070679,0.00336206429,0.210539893,0.345018408,-0.527973977,0.7469128,-0,-0,-0,0,0.220644158
6.36,0.0114615385,0.0176621487,0,-0.0497680485,0.130657644,0.00335726638,0.209973165,0.344216644,-0.528199618,0.747282634,-0,-0,-0,0,0.220592057
6.366,0.0114615385,0.0177309179,0,-0.0501506159,0.131705272,0.00362576407,0.208983233,0.342816031,-0.528592069,0.747926201,-0,-0,-0,0,0.221702604
6.372,0.0114615385,0.0177996872,0,-0.0501300018,0.131649906,0.00361899921,0.208021432,0.341455062,-0.528971314,0.748548511,-0,-0,-0,0,0.2216439
6.378,0.0114615385,0.0178684564,0,-0.0501095127,0.131594908,0.00361249985,0.207086986,0.340132652,-0.529337838,0.749150327,-0,-0,-0,0,0.221585586
6.384,0.0114615385,0.0179372256,0,-0.0500891417,0.131540258,0.00360625861,0.206179139,0.338847744,-0.529692108,0.749732379,-0,-0,-0,0,0.221527641
6.39,0.0114615385,0.0180059949,0,-0.0500688817,0.131485936,0.00360026794,0.205297154,0.337599308,-0.53003457,0.750295369,-0,-0,-0,0,0.221470045
6.396,0.0114615385,0.0180747641,0,-0.050048726,0.131431924,0.00359452017,0.204440314,0.336386338,-0.530365652,0.750839973,-0,-0,-0,0,0.221412777
6.402,0.0114615385,0.0181435333,0,-0.0500286677,0.131378202,0.00358900756,0.20360792,0.335207858,-0.530685765,0.751366838,-0,-0,-0,0,0.221355817
6.408,0.0114615385,0.0182123025,0,-0.0500087004,0.131324752,0.00358372233,0.20279929,0.334062912,-0.530995306,0.751876588,-0,-0,-0,0,0.221299145
6.414,0.0114615385,0.0182810718,0,-0.0499888175,0.131271555,0.0035786567,0.202013763,0.332950573,-0.531294651,0.752369822,-0,-0,-0,0,0.221242744
6.42,0.0114615385,0.018349841,0,-0.0499690129,0.131218596,0.00357380292,0.201250692,0.331869935,-0.531584166,0.752847115,-0,-0,-0,0,0.221186592
6.426,0.0114615385,0.0184186102,0,-0.0503812289,0.132336747,0.00378733768,0.200067108,0.330193588,-0.53203075,0.753583856,-0,-0,-0,0,0.222372183
6.432,0.0114615385,0.0184873795,0,-0.0503590059,0.132277132,0.00378055905,0.198917049,0.328564501,-0.532461806,0.754295567,-0,-0,-0,0,0.222308967
6.438,0.0114615385,0.0185561487,0,-0.0503369288,0.132217936,0.00377401196,0.197799598,0.326981396,-0.532877928,0.754983179,-0,-0,-0,0,0.222246195
6.444,0.0114615385,0.0186249179,0,-0.0503149931,0.132159145,0.00376769526,0.196713861,0.325443023,-0.533279686,0.755647584,-0,-0,-0,0,0.222183853
6.45,0.0114615385,0.0186936872,0,-0.0502931944,0.132100747,0.00376160701,0.195658967,0.323948166,-0.533667626,0.75628964,-0,-0,-0,0,0.222121929
6.456,0.0114615385,0.0187624564,0,-0.0502715276,0.13204273,0.00375574458,0.194634066,0.322495637,-0.534042271,0.756910165,-0,-0,-0,0,0.222060408
6.462,0.0114615385,0.0188312256,0,-0.0502499879,0.13198508,0.00375010474,0.19363833,0.321084277,-0.534404121,0.757509947,-0,-0,-0,0,0.221999277
6.468,0.0114615385,0.0188999949,0,-0.0502285703,0.131927782,0.00374468377,0.192670952,0.319712957,-0.534753654,0.758089743,-0,-0,-0,0,0.221938521
6.474,0.0114615385,0.0189687641,0,-0.0502072694,0.131870824,0.00373947748,0.191731147,0.318380577,-0.535091332,0.758650276,-0,-0,-0,0,0.221878123
6.48,0.0114615385,0.0190375333,0,-0.0501860803,0.131814189,0.00373448136,0.190818148,0.317086064,-0.535417595,0.759192243,-0,-0,-0,0,0.221818071
6.486,0.0114615385,0.0191063025,0,-0.0506210423,0.132985306,0.00389776053,0.189485655,0.315196519,-0.535890617,0.759978676,-0,-0,-0,0,0.223059974
6.492,0.0114615385,0.0191750718,0,-0.0505976089,0.132922557,0.00389140983,0.188190851,0.313360144,-0.536346689,0.760737704,-0,-0,-0,0,0.222993429
6.498,0.0114615385,0.019243841,0,-0.0505743032,0.132860165,0.00388520391,0.186932709,0.311575506,-0.536786484,0.761470378,-0,-0,-0,0,0.222927263
6.504,0.0114615385,0.0193126102,0,-0.0505511263,0.132798135,0.00387915151,0.185710229,0.309841209,-0.537210646,0.762177708,-0,-0,-0,0,0.22286148
6.51,0.0114615385,0.0193813795,0,-0.0505280785,0.132736469,0.00387325973,0.184522434,0.308155889,-0.53761979,0.762860656,-0,-0,-0,0,0.222796085
6.516,0.0114615385,0.0194501487,0,-0.0505051598,0.132675166,0.00386753416,0.183368372,0.306518216,-0.538014504,0.763520148,-0,-0,-0,0,0.222731075
6.522,0.0114615385,0.0195189179,0,-0.0504823691,0.132614225,0.00386197907,0.182247116,0.304926892,-0.538395352,0.764157067,-0,-0,-0,0,0.22266645
6.528,0.0114615385,0.0195876872,0,-0.0504597051,0.132553643,0.00385659755,0.181157761,0.303380651,-0.538762872,0.764772263,-0,-0,-0,0,0.222602206
6.534,0.0114615385,0.0196564564,0,-0.0504371658,0.132493416,0.00385139165,0.180099426,0.301878258,-0.539117578,0.765366546,-0,-0,-0,0,0.222538337
6.54,0.0115728314,0.0197258934,0,-0.050414749,0.132433536,0.00384636251,0.179071252,0.300418511,-0.539459965,0.765940697,-0,-0,-0,0,0.222474838
6.546,0.0115728314,0.0197953304,0,-0.050864425,0.13363791,0.00396999077,0.177623476,0.298362751,-0.539938392,0.766743831,-0,-0,-0,0,0.223752094
6.552,0.0115728314,0.0198647674,0,-0.050840136,0.13357301,0.00396440096,0.176216646,0.296364814,-0.540399168,0.767518293,-0,-0,-0,0,0.223683262
6.558,0.0115728314,0.0199342043,0,-0.0508159066,0.133508268,0.00395882493,0.174849647,0.294423145,-0.540843016,0.768265218,-0,-0,-0,0,0.223614601
6.564,0.0115728314,0.0200036413,0,-0.0507917477,0.133443718,0.0039532847,0.173521394,0.292536229,-0.541270628,0.768985688,-0,-0,-0,0,0.223546142
6.57,0.0115728314,0.0200730783,0,-0.0507676682,0.133379386,0.00394779951,0.172230828,0.290702585,-0.541682664,0.769680739,-0,-0,-0,0,0.223477915
6.576,0.0115728314,0.0201425153,0,-0.0507436759,0.133315293,0.00394238607,0.170976915,0.288920767,-0.542079756,0.770351364,-0,-0,-0,0,0.223409942
6.582,0.0115728314,0.0202119523,0,-0.050719777,0.133251459,0.00393705884,0.169758647,0.287189368,-0.542462504,0.770998509,-0,-0,-0,0,0.223342245
6.588,0.0115728314,0.0202813893,0,-0.0506959766,0.1331879,0.00393183018,0.168575044,0.28550701,-0.542831485,0.771623082,-0,-0,-0,0,0.223274838
6.594,0.0116284779,0.0203511602,0,-0.0506722787,0.133124626,0.00392671066,0.167425147,0.283872354,-0.543187249,0.772225951,-0,-0,-0,0,0.223207735
6.6,0.0116284779,0.020420931,0,-0.0506485739,0.133061346,0.00392168349,0.166308023,0.28228409,-0.543530319,0.772807949,-0,-0,-0,0,0.223140627
6.606,0.0116284779,0.0204907019,0,-0.0476525989,0.12473294,0.000936853419,0.171542912,0.289725083,-0.54190091,0.770049225,-0,-0,-0,0,0.214328066
6.612,0.0116284779,0.0205604728,0,-0.047595024,0.124553474,0.000741575879,0.176610063,0.296923565,-0.540270721,0.767302307,-0,-0,-0,0,0.214140362
6.618,0.0116284779,0.0206302436,0,-0.0475383509,0.124377129,0.000551557668,0.181514814,0.303887476,-0.538642682,0.764571014,-0,-0,-0,0,0.213956072
6.624,0.0117397709,0.0207006823,0,-0.0474825521,0.124203811,0.000366649058,0.186262356,0.310624526,-0.537019461,0.761858804,-0,-0,-0,0,0.213775082
6.63,0.0117397709,0.0207711209,0,-0.0474275939,0.12403341,0.000186703449,0.190857738,0.3171422,-0.535403484,0.759168794,-0,-0,-0,0,0.213597268
6.636,0.0117397709,0.0208415595,0,-0.0473734506,0.12386584,1.15801375e-05,0.195305866,0.323447758,-0.533796951,0.756503788,-0,-0,-0,0,0.213422527
6.642,0.0117397709,0.0209119981,0,-0.0473200977,0.123701015,-0.000158857328,0.199611505,0.329548241,-0.532201855,0.753866295,-0,-0,-0,0,0.21325076
6.648,0.0117397709,0.0209824368,0,-0.0472675112,0.123538854,-0.000324741289,0.203779276,0.335450469,-0.53061999,0.751258555,-0,-0,-0,0,0.213081871
6.654,0.0117954173,0.0210532093,0,-0.047215668,0.123379279,-0.000486200121,0.207813667,0.34116105,-0.529052971,0.748682557,-0,-0,-0,0,0.212915769
6.66,0.0117954173,0.0211239818,0,-0.0477414819,0.125055758,0.00156338672,0.159117987,0.272057085,-0.545678507,0.77646724,-0,-0,-0,0,0.214663363
6.666,0.0117954173,0.0211947543,0,-0.0476778741,0.124863453,0.00139002528,0.16413068,0.279187911,-0.544191774,0.773931873,-0,-0,-0,0,0.214461254
6.672,0.0117954173,0.0212655268,0,-0.0476152778,0.124674453,0.00122117838,0.16898409,0.286088447,-0.542704288,0.771407696,-0,-0,-0,0,0.21426274
6.678,0.0117954173,0.0213362993,0,-0.0475536655,0.124488669,0.00105672194,0.173683246,0.292766171,-0.541218714,0.768898174,-0,-0,-0,0,0.214067716
6.684,0.0117954173,0.0214070718,0,-0.0474930107,0.124306013,0.000896535748,0.178233046,0.299228346,-0.539737481,0.766406439,-0,-0,-0,0,0.213876081
6.69,0.0117954173,0.0214778443,0,-0.0474332871,0.124126401,0.000740503266,0.182638246,0.305482019,-0.538262796,0.763935318,-0,-0,-0,0,0.213687738
6.696,0.0117954173,0.0215486168,0,-0.0473744695,0.123949748,0.000588511509,0.18690347,0.311534028,-0.536796665,0.761487349,-0,-0,-0,0,0.213502591
6.702,0.0117954173,0.0216193893,0,-0.0473165333,0.123775975,0.000440450873,0.191033208,0.317391003,-0.535340901,0.759064809,-0,-0,-0,0,0.213320548
6.708,0.0117954173,0.0216901618,0,-0.0472594543,0.123605004,0.000296215008,0.195031819,0.323059368,-0.53389714,0.756669728,-0,-0,-0,0,0.213141521
6.714,0.0117954173,0.0217609343,0,-0.0472032093,0.123436758,0.000155700688,0.198903529,0.328545349,-0.532466856,0.754303909,-0,-0,-0,0,0.212965421
6.72,0.0117954173,0.0218317068,0,-0.0477808817,0.125225467,0.00203014146,0.144652245,0.251457298,-0.549690181,0.783380917,-0,-0,-0,0,0.214839316
6.726,0.0118510638,0.0219028132,0,-0.0477134274,0.125026346,0.00188048732,0.14966829,0.258603932,-0.548345666,0.781050856,-0,-0,-0,0,0.214629417
6.732,0.0118510638,0.0219739196,0,-0.047647049,0.124830597,0.00173461293,0.154526288,0.265521765,-0.54699652,0.778726284,-0,-0,-0,0,0.214423164
6.738,0.0118510638,0.0220450259,0,-0.0475817199,0.124638136,0.00159241747,0.159231162,0.272218125,-0.545645493,0.776410797,-0,-0,-0,0,0.214220461
6.744,0.0118510638,0.0221161323,0,-0.0475174141,0.12444888,0.00145380339,0.163787706,0.278700135,-0.544295098,0.774107659,-0,-0,-0,0,0.214021216
6.75,0.0118510638,0.0221872387,0,-0.047454106,0.124262748,0.00131867618,0.168200584,0.284974713,-0.542947631,0.771819828,-0,-0,-0,0,0.213825336
6.756,0.0118510638,0.0222583451,0,-0.0473917707,0.124079662,0.00118694427,0.17247433,0.291048574,-0.541605181,0.769549973,-0,-0,-0,0,0.213632732
6.762,0.0118510638,0.0223294515,0,-0.0473303836,0.123899545,0.00105851881,0.176613352,0.296928235,-0.540269646,0.767300499,-0,-0,-0,0,0.213443318
6.768,0.0118510638,0.0224005579,0,-0.0472699208,0.12372232,0.000933313638,0.180621929,0.302620015,-0.538942748,0.765073565,-0,-0,-0,0,0.21325701
6.774,0.0118510638,0.0224716642,0,-0.0472103589,0.123547916,0.000811245071,0.184504217,0.308130041,-0.537626042,0.762871097,-0,-0,-0,0,0.213073723
